,price,address,property_type,num_rooms,floor_num,meters,parking,street,city,ppm,driving_time,public_trans_time,public_trans_option,min_driving_time,max_driving_time,public_trans_time_min,number_trans_trips,driving_time_from_parents,driving_time_from_parents_min,driving_time_from_parents_max,parking?,meters_per_room
783,2600000,Racine St. Tel Aviv-Yafo,Apartment,2.5,0,65.0,0,Racine St.,Tel Aviv-Yafo,40000.0,typically 20 - 45 min,31 min,46,20.0,45.0,31.0,1,26 - 50 min,26.0,50.0,no,26.0
784,3990000,Anilevich St. Bat Yam,Rooftop apt.,6.0,5,270.0,0,Anilevich St.,Bat Yam,14777.777777777777,typically 20 - 50 min,25 min,240,20.0,50.0,25.0,1,24 - 45 min,24.0,45.0,no,45.0
785,2290000,"HaRav Rubinstein St.  21,Tel Aviv-Yafo",Apartment,3.0,1,67.0,0,HaRav Rubinstein St.,Tel Aviv-Yafo,34179.10447761194,typically 18 - 40 min,23 min,אשקלון-אשקלון<->הרצליה-הרצליה,18.0,40.0,23.0,1,24 - 40 min,24.0,40.0,no,22.333333333333332
786,1900000,Eli Cohen St. Bat Yam,Apartment,3.5,5,90.0,0,Eli Cohen St.,Bat Yam,21111.11111111111,typically 20 - 50 min,27 min,240,20.0,50.0,27.0,1,22 - 40 min,22.0,40.0,no,25.714285714285715
787,2100000,Balfour St. Bat Yam,Apartment,3.0,3,97.0,0,Balfour St.,Bat Yam,21649.484536082473,typically 22 - 55 min,1 hr 9 min,705,22.0,55.0,69.0,1,,,,no,32.333333333333336
788,4250000,Yitshak Sadeh St. Bat Yam,Apartment,5.0,22,136.0,2,Yitshak Sadeh St.,Bat Yam,31250.0,typically 24 min - 1 hr,NA,NA,24.0,60.0,0.0,1,,,,yes,27.2
789,1560000,Moshe Sharet St. Bat Yam,Apartment,2.5,4,65.0,0,Moshe Sharet St.,Bat Yam,24000.0,typically 20 - 55 min,30 min,240,20.0,55.0,30.0,1,24 - 45 min,24.0,45.0,no,26.0
790,2555000,Rothschild St. Holon,Apartment,3.0,5,70.0,1,Rothschild St.,Holon,36500.0,typically 18 - 40 min,29 min,71,18.0,40.0,29.0,1,26 - 45 min,26.0,45.0,yes,23.333333333333332
791,2780000,Re'uven Barkat St. Holon,Apartment,5.0,4,110.0,1,Reuven Barkat St.,Holon,25272.727272727272,typically 22 - 50 min,31 min,71,22.0,50.0,31.0,1,26 - 50 min,26.0,50.0,yes,22.0
792,1500000,"Shabazi St.  9,Ramla",Apartment,4.0,2,94.0,1,Shabazi St.,Ramla,15957.446808510638,typically 35 min - 1 hr 15 min,41 min,450,35.0,75.0,41.0,1,16 - 40 min,16.0,40.0,yes,23.5
793,7500000,Yonatan Havafsi St. Tel Aviv-Yafo,Apartment,4.0,4,94.0,1,Yonatan Havafsi St.,Tel Aviv-Yafo,79787.23404255319,typically 12 - 28 min,45 min 3.5 km,707    705,12.0,28.0,,2,40 min - 1 hr 15 min,40.0,75.0,yes,23.5
794,3580000,Amsterdam St. Tel Aviv-Yafo,Apartment,2.0,0,62.0,0,Amsterdam St.,Tel Aviv-Yafo,57741.93548387097,typically 10 - 26 min,15 min,36,10.0,26.0,15.0,1,45 min - 1 hr 15 min,45.0,75.0,no,31.0
795,3560000,"Ha-Rav Avraham Mordekhai Weingarten St.  17,Jerusalem",Penthouse,5.0,6,131.0,2,Ha-Rav Avraham Mordekhai Weingarten St.,Jerusalem,27175.57251908397,typically 1 hr 10 min - 2 hr,1 hr 30 min,75    ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות    מודיעין מרכז-מודיעין מכבים רעות<->נהריה-נהריה,70.0,120.0,90.0,2,55 min - 1 hr 40 min,55.0,100.0,yes,26.2
796,3500000,"HaTsalvanim St.  34,Haifa",Penthouse,6.0,2,168.0,1,HaTsalvanim St.,Haifa,20833.333333333332,typically 1 hr 30 min - 2 hr 50 min,1 hr 42 min,58    כרמיאל-כרמיאל<->באר שבע מרכז-באר שבע,90.0,170.0,102.0,2,1 hr 40 min - 2 hr 30 min,100.0,150.0,yes,28.0
797,2000000,"Brandeis St.  5,Hadera",Apartment,4.0,7,114.0,1,Brandeis St.,Hadera,17543.859649122805,typically 1 hr 5 min - 2 hr 10 min,1 hr 4 min,22    כרמיאל-כרמיאל<->באר שבע מרכז-באר שבע,65.0,130.0,64.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,28.5
798,3350000,Shapira St. Petah Tikva,Duplex,7.5,4,200.0,1,Shapira St.,Petah Tikva,16750.0,typically 26 min - 1 hr 10 min,42 min,364,26.0,70.0,42.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,26.666666666666668
799,3350000,Shapira St. Petah Tikva,Rooftop apt.,7.5,4,200.0,1,Shapira St.,Petah Tikva,16750.0,typically 26 min - 1 hr 10 min,42 min,364,26.0,70.0,42.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,26.666666666666668
800,1770000,Yehuda ha-Levi St. Petah Tikva,Apartment,3.0,2,72.0,0,Yehuda ha-Levi St.,Petah Tikva,24583.333333333332,typically 35 min - 1 hr 15 min,44 min,364,35.0,75.0,44.0,1,40 min - 1 hr 15 min,40.0,75.0,no,24.0
801,1950000,Montefiore St. Petah Tikva,Apartment,3.5,2,110.0,0,Montefiore St.,Petah Tikva,17727.272727272728,typically 28 min - 1 hr 15 min,36 min,1,28.0,75.0,36.0,1,45 min - 1 hr 15 min,45.0,75.0,no,31.428571428571427
802,2490000,"Maapilei Egoz St.  35,Tel Aviv",Apartment,4.0,3,90.0,0,Maapilei Egoz St.,Tel Aviv-Yafo,27666.666666666668,typically 10 - 28 min,21 min,36,10.0,28.0,21.0,1,30 - 55 min,30.0,55.0,no,22.5
803,5600000,"Shlomo Ibn Gabirol St.  74,Tel Aviv-Yafo",Apartment,4.0,2,110.0,0,Shlomo Ibn Gabirol St.,Tel Aviv-Yafo,50909.09090909091,typically 9 - 24 min,12 min,36,9.0,24.0,12.0,1,40 min - 1 hr 10 min,40.0,70.0,no,27.5
804,6500000,"Khevron St.  8,Tel Aviv-Yafo",Rooftop apt.,3.0,5,93.0,0,Khevron St.,Tel Aviv-Yafo,69892.47311827957,typically 12 - 35 min,18 min,8,12.0,35.0,18.0,1,35 min - 1 hr 10 min,35.0,70.0,no,31.0
805,690000,"HaHashmonaim St.  129,Tiberias",Apartment,4.0,2,100.0,0,HaHashmonaim St.,Tiberias,6900.0,typically 1 hr 50 min - 4 hr 10 min,2 hr 21 min,1    836,110.0,250.0,141.0,2,1 hr 40 min - 2 hr 40 min,100.0,160.0,no,25.0
806,980000,Yitshak Ben Zvi St. Ramla,Apartment,2.0,3,45.0,0,Yitshak Ben Zvi St.,Ramla,21777.777777777777,typically 35 min - 1 hr 20 min,43 min,450,35.0,80.0,43.0,1,16 - 35 min,16.0,35.0,no,22.5
807,960000,Shapira St. Ramla,Apartment,2.0,4,58.0,0,Shapira St.,Ramla,16551.724137931036,typically 35 min - 1 hr 15 min,47 min,458,35.0,75.0,47.0,1,16 - 35 min,16.0,35.0,no,29.0
808,1110000,Amichai St. Ramla,Apartment,2.0,0,47.0,0,Amichai St.,Ramla,23617.021276595744,typically 35 min - 1 hr 15 min,44 min,450,35.0,75.0,44.0,1,16 - 35 min,16.0,35.0,no,23.5
809,1190000,Tlamim St. Lod,Apartment,3.0,2,65.0,1,Tlamim St.,Lod,18307.69230769231,typically 35 min - 1 hr 5 min,27 min,רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,65.0,27.0,1,24 - 50 min,24.0,50.0,yes,21.666666666666668
810,1080000,Meir Binet St. Ramla,Apartment,3.5,4,75.0,0,Meir Binet St.,Ramla,14400.0,typically 35 min - 1 hr 15 min,47 min,450,35.0,75.0,47.0,1,16 - 35 min,16.0,35.0,no,21.428571428571427
811,3950000,"Ovadya mi-Bartenura St.  10,Tel Aviv-Yafo",Rooftop apt.,1.5,4,43.0,0,Ovadya mi-Bartenura St.,Tel Aviv-Yafo,91860.46511627907,typically 12 - 35 min,17 min,56,12.0,35.0,17.0,1,45 min - 1 hr 15 min,45.0,75.0,no,28.666666666666668
812,14900000,"Zlatopolski St.  17,Tel Aviv-Yafo",Penthouse,5.0,6,172.0,1,Zlatopolski St.,Tel Aviv-Yafo,86627.90697674418,typically 14 - 40 min,18 min,8,14.0,40.0,18.0,1,45 min - 1 hr 15 min,45.0,75.0,yes,34.4
813,3700000,"Derech Ben Gurion  75,Bat Yam",Apartment,4.0,4,88.0,1,Derech Ben Gurion  75,Bat Yam,42045.454545454544,typically 24 min - 1 hr,35 min,6    אשקלון-אשקלון<->הרצליה-הרצליה,24.0,60.0,35.0,2,26 - 50 min,26.0,50.0,yes,22.0
814,1990000,"HaMigdal HaLavan St.  4,Ramla",Apartment,4.0,8,126.0,1,HaMigdal HaLavan St.,Ramla,15793.650793650793,typically 35 min - 1 hr 15 min,49 min,450,35.0,75.0,49.0,1,14 - 28 min,14.0,28.0,yes,31.5
815,2300000,"Moshe Dayan St.  6,Ramla",Apartment,5.0,4,147.0,2,Moshe Dayan St.,Ramla,15646.258503401361,typically 35 min - 1 hr 15 min,50 min,450,35.0,75.0,50.0,1,16 - 35 min,16.0,35.0,yes,29.4
816,1700000,HaMigdal HaLavan St. Ramla,Apartment,3.0,12,83.0,1,HaMigdal HaLavan St.,Ramla,20481.927710843374,typically 35 min - 1 hr 15 min,49 min,450,35.0,75.0,49.0,1,14 - 28 min,14.0,28.0,yes,27.666666666666668
817,3550000,"Eliezer Kaplan St.  11,Ramla",Cottage/house,4.5,1,100.0,3,Eliezer Kaplan St.,Ramla,35500.0,typically 35 min - 1 hr 10 min,41 min,450,35.0,70.0,41.0,1,18 - 40 min,18.0,40.0,yes,22.22222222222222
818,1550000,"Gershon Shatz St.  11,Ramla",Apartment,5.0,3,100.0,0,Gershon Shatz St.,Ramla,15500.0,typically 35 min - 1 hr 15 min,49 min,450,35.0,75.0,49.0,1,16 - 35 min,16.0,35.0,no,20.0
819,4500000,"Masada St.  36,Ramla",Villa,12.0,3,450.0,3,Masada St.,Ramla,10000.0,typically 35 min - 1 hr 15 min,54 min,458,35.0,75.0,54.0,1,14 - 28 min,14.0,28.0,yes,37.5
820,1050000,"Yitshak Ben Zvi St.  4,Ramla",Apartment,3.0,4,65.0,0,Yitshak Ben Zvi St.,Ramla,16153.846153846154,typically 35 min - 1 hr 15 min,42 min,450,35.0,75.0,42.0,1,16 - 35 min,16.0,35.0,no,21.666666666666668
821,990000,"Masada St.  3,Ramla",Apartment,3.0,3,65.0,0,Masada St.,Ramla,15230.76923076923,typically 35 min - 1 hr 15 min,58 min,458,35.0,75.0,58.0,1,12 - 26 min,12.0,26.0,no,21.666666666666668
822,2825000,H.N. Bialik St. Ramla,Cottage/house,8.5,2,180.0,0,H.N. Bialik St.,Ramla,15694.444444444445,typically 35 min - 1 hr 15 min,53 min,458,35.0,75.0,53.0,1,12 - 28 min,12.0,28.0,no,21.176470588235293
823,3300000,Kinneret St. Ramla,Cottage/house,5.0,2,200.0,2,Kinneret St.,Ramla,16500.0,typically 35 min - 1 hr 20 min,47 min,450,35.0,80.0,47.0,1,14 - 28 min,14.0,28.0,yes,40.0
824,2200000,Abba Hillel Silver St. Netanya,Apartment,5.0,4,135.0,1,Abba Hillel Silver St.,Netanya,16296.296296296296,typically 45 min - 1 hr 25 min,46 min,650,45.0,85.0,46.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,27.0
825,1570000,Yirmiyahu St. Netanya,Apartment,4.0,1,90.0,0,Yirmiyahu St.,Netanya,17444.444444444445,typically 40 min - 1 hr 15 min,42 min,611,40.0,75.0,42.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,no,22.5
826,8200000,Uzi Hitman St. Netanya,Apartment,5.0,20,173.0,3,Uzi Hitman St.,Netanya,47398.84393063584,typically 35 min - 1 hr 10 min,49 min,600,35.0,70.0,49.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,34.6
827,3400000,Shmuel HaNatziv St. Netanya,Apartment,5.0,14,128.0,2,Shmuel HaNatziv St.,Netanya,26562.5,typically 50 min - 1 hr 40 min,42 min,650,50.0,100.0,42.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,25.6
828,2980000,Shmuel HaNatziv St. Netanya,Apartment,5.0,11,128.0,1,Shmuel HaNatziv St.,Netanya,23281.25,typically 50 min - 1 hr 40 min,42 min,650,50.0,100.0,42.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,25.6
829,3350000,Shmuel HaNatziv St. Netanya,Apartment,5.0,13,128.0,1,Shmuel HaNatziv St.,Netanya,26171.875,typically 50 min - 1 hr 40 min,42 min,650,50.0,100.0,42.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,25.6
830,5500000,Shmuel HaNatziv St. Netanya,Duplex,5.0,15,160.0,3,Shmuel HaNatziv St.,Netanya,34375.0,typically 50 min - 1 hr 40 min,42 min,650,50.0,100.0,42.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,32.0
831,7950000,Uzi Hitman St. Netanya,Mini penthouse,7.0,15,285.0,4,Uzi Hitman St.,Netanya,27894.736842105263,typically 35 min - 1 hr 10 min,49 min,600,35.0,70.0,49.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,40.714285714285715
832,3840000,Atsag St. Netanya,Cottage/house,5.0,3,200.0,2,Atsag St.,Netanya,19200.0,typically 45 min - 1 hr 30 min,51 min,16    נתניה-נתניה<->בית שמש-בית שמש,45.0,90.0,51.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,40.0
833,10600000,David HaMelech St. Netanya,Apartment,6.0,23,202.0,2,David HaMelech St.,Netanya,52475.24752475248,typically 50 min - 1 hr 40 min,48 min,650,50.0,100.0,48.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,33.666666666666664
834,1850000,Smilanski St. Netanya,Apartment,3.0,3,88.0,0,Smilanski St.,Netanya,21022.727272727272,typically 40 min - 1 hr 25 min,49 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,85.0,49.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,29.333333333333332
835,1790000,Yehuda Halevi St. Netanya,Apartment,4.0,1,95.0,1,Yehuda Halevi St.,Netanya,18842.105263157893,typically 40 min - 1 hr 20 min,51 min,611,40.0,80.0,51.0,1,,,,yes,23.75
836,4180000,Uzi Hitman St. Netanya,Apartment,5.0,2,145.0,2,Uzi Hitman St.,Netanya,28827.58620689655,typically 35 min - 1 hr 10 min,49 min,600,35.0,70.0,49.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,29.0
837,3650000,HaKalir St. Netanya,Mini penthouse,5.0,25,155.0,2,HaKalir St.,Netanya,23548.387096774193,typically 35 min - 1 hr 15 min,50 min,611,35.0,75.0,50.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,31.0
838,1790000,Yehuda Halevi St. Netanya,Apartment,4.0,6,105.0,0,Yehuda Halevi St.,Netanya,17047.619047619046,typically 40 min - 1 hr 20 min,51 min,611,40.0,80.0,51.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,26.25
839,1460000,Eliyahu Golomb St. Netanya,Apartment,3.0,2,75.0,0,Eliyahu Golomb St.,Netanya,19466.666666666668,typically 45 min - 1 hr 30 min,48 min,650,45.0,90.0,48.0,1,,,,no,25.0
840,1460000,Trumpeldor St. Netanya,Apartment,4.0,3,80.0,0,Trumpeldor St.,Netanya,18250.0,typically 45 min - 1 hr 30 min,48 min,650,45.0,90.0,48.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,20.0
841,3990000,Arik Lavi St. Netanya,Apartment,5.5,1,151.0,2,Arik Lavi St.,Netanya,26423.841059602648,typically 35 min - 1 hr 10 min,48 min,600,35.0,70.0,48.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,27.454545454545453
842,2350000,Mishmar HaYarden St. Netanya,Apartment,4.0,6,100.0,0,Mishmar HaYarden St.,Netanya,23500.0,typically 40 min - 1 hr 20 min,47 min,בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,47.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,25.0
843,4950000,Uzi Hitman St. Netanya,Apartment,5.0,8,148.0,2,Uzi Hitman St.,Netanya,33445.94594594595,typically 35 min - 1 hr 10 min,49 min,600,35.0,70.0,49.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,29.6
844,2480000,"Derech Don Yitshak Abarbanel  19,Netanya",Apartment,5.0,3,122.0,1,Derech Don Yitshak Abarbanel  19,Netanya,20327.868852459018,typically 40 min - 1 hr 25 min,46 min,827,40.0,85.0,46.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,24.4
845,4590000,Uzi Hitman St. Netanya,Apartment,5.0,6,139.0,2,Uzi Hitman St.,Netanya,33021.58273381295,typically 35 min - 1 hr 10 min,49 min,600,35.0,70.0,49.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,27.8
846,3650000,Sderot Binyamin Netanya,Penthouse,5.0,14,150.0,2,SderotBinyamin,Netanya,24333.333333333332,typically 40 min - 1 hr 20 min,51 min,611,40.0,80.0,51.0,1,,,,yes,30.0
847,6590000,Arik Lavi St. Netanya,Mini penthouse,5.0,14,153.0,2,Arik Lavi St.,Netanya,43071.8954248366,typically 35 min - 1 hr 10 min,48 min,600,35.0,70.0,48.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,30.6
848,2000000,Nordau Max St. Netanya,Garden apt.,3.0,0,82.0,1,Nordau Max St.,Netanya,24390.243902439026,typically 35 min - 1 hr 5 min,43 min,611,35.0,65.0,43.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,27.333333333333332
849,2550000,Levi Eshkol St. Netanya,Apartment,5.0,4,126.0,1,Levi Eshkol St.,Netanya,20238.095238095237,typically 35 min - 1 hr 15 min,47 min,611,35.0,75.0,47.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,25.2
850,3990000,Agam Kinneret St. Netanya,Garden apt.,5.0,0,130.0,2,Agam Kinneret St.,Netanya,30692.30769230769,typically 35 min - 1 hr 10 min,39 min,611,35.0,70.0,39.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,26.0
851,15000000,Ha-Marganiyot St. Netanya,Villa,8.0,3,350.0,3,Ha-Marganiyot St.,Netanya,42857.142857142855,typically 35 min - 1 hr 10 min,42 min,600,35.0,70.0,42.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,43.75
852,2220000,Khartsit St. Netanya,Apartment,4.0,2,100.0,1,Khartsit St.,Netanya,22200.0,typically 35 min - 1 hr 10 min,41 min,611,35.0,70.0,41.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,25.0
853,3200000,Menachem Begin St. Netanya,Apartment,4.0,5,115.0,1,Menachem Begin St.,Netanya,27826.08695652174,typically 35 min - 1 hr 10 min,41 min,600,35.0,70.0,41.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,28.75
854,9300000,Uzi Hitman St. Netanya,Mini penthouse,5.0,16,210.0,2,Uzi Hitman St.,Netanya,44285.71428571428,typically 35 min - 1 hr 10 min,49 min,600,35.0,70.0,49.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,42.0
855,7500000,Zalman Shazar St. Netanya,Duplex,5.0,6,270.0,2,Zalman Shazar St.,Netanya,27777.777777777777,typically 35 min - 1 hr 5 min,45 min,605,35.0,65.0,45.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,54.0
856,8350000,Uzi Hitman St. Netanya,Mini penthouse,5.0,19,170.0,2,Uzi Hitman St.,Netanya,49117.64705882353,typically 35 min - 1 hr 10 min,49 min,600,35.0,70.0,49.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,34.0
857,1600000,Yitskhak Katsenelson St. Netanya,Apartment,3.0,7,70.0,0,Yitskhak Katsenelson St.,Netanya,22857.14285714286,typically 35 min - 1 hr 10 min,39 min,611,35.0,70.0,39.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,no,23.333333333333332
858,3650000,Shmurat Nahal Bsur St. Netanya,Garden apt.,4.0,0,130.0,2,Shmurat Nahal Bsur St.,Netanya,28076.923076923078,typically 35 min - 1 hr 10 min,38 min,611,35.0,70.0,38.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,32.5
859,2300000,"Sderot Hayim Weizman  98,Netanya",Apartment,5.0,7,113.0,0,Sderot Hayim Weizman  98,Netanya,20353.982300884956,typically 45 min - 1 hr 40 min,45 min,650,45.0,100.0,45.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,22.6
860,3120000,Khativat Alexandroni St. Netanya,Penthouse,5.0,8,130.0,1,Khativat Alexandroni St.,Netanya,24000.0,typically 40 min - 1 hr 15 min,44 min,611,40.0,75.0,44.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,26.0
861,3700000,Rishon LeTsiyon St. Netanya,Duplex,5.0,7,125.0,1,Rishon LeTsiyon St.,Netanya,29600.0,typically 40 min - 1 hr 20 min,55 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,55.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,25.0
862,5900000,"Derekh Brekhot ha-Yaar  110,Beit Zait",Cottage/house,9.0,3,270.0,3,Derekh Brekhot ha-Yaar  110,Beit Zait,21851.85185185185,typically 55 min - 1 hr 25 min,1 hr 24 min,180        ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות    מודיעין מרכז-מודיעין מכבים רעות<->נהריה-נהריה,55.0,85.0,84.0,2,35 min - 1 hr,35.0,60.0,yes,30.0
863,4000000,"Hamakabim St.  5,Givat Zeev",Cottage/house,7.0,3,164.0,0,Hamakabim St.,Givat Zeev,24390.243902439026,typically 50 min - 1 hr 25 min,1 hr 16 min,422    54,50.0,85.0,76.0,2,40 min - 1 hr 10 min,40.0,70.0,no,23.428571428571427
864,5800000,Ben Gurion St. Petah Tikva,Penthouse,6.0,7,190.0,2,Ben Gurion St.,Petah Tikva,30526.315789473683,typically 22 min - 1 hr 5 min,36 min,364,22.0,65.0,36.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,31.666666666666668
865,2350000,HaRav Pinzi St. Petah Tikva,Apartment,5.0,3,115.0,1,HaRav Pinzi St.,Petah Tikva,20434.782608695652,typically 30 min - 1 hr 5 min,43 min,166,30.0,65.0,43.0,1,35 min - 1 hr 5 min,35.0,65.0,yes,23.0
866,2750000,"Katz Michal Leib St.  72,Petah Tikva",Rooftop apt.,5.0,6,130.0,1,Katz Michal Leib St.,Petah Tikva,21153.846153846152,typically 26 min - 1 hr 10 min,39 min,364,26.0,70.0,39.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,26.0
867,3400000,Ha-Tishim Ve-Shalosh St. Petah Tikva,Rooftop apt.,5.5,4,148.0,1,Ha-Tishim Ve-Shalosh St.,Petah Tikva,22972.972972972973,typically 24 - 50 min,39 min,606,24.0,50.0,39.0,1,50 min - 1 hr 20 min,50.0,80.0,yes,26.90909090909091
868,1890000,Degel Reuven St. Petah Tikva,Apartment,3.0,3,90.0,1,Degel Reuven St.,Petah Tikva,21000.0,typically 24 min - 1 hr 5 min,37 min,16    1,24.0,65.0,37.0,2,40 min - 1 hr 10 min,40.0,70.0,yes,30.0
869,3500000,Arieh Ben Eliezer St. Petah Tikva,Mini penthouse,5.0,17,120.0,2,Arieh Ben Eliezer St.,Petah Tikva,29166.666666666668,typically 26 min - 1 hr 5 min,45 min,166,26.0,65.0,45.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,24.0
870,3000000,Rivka Novik St. Petah Tikva,Cottage/house,3.0,1,90.0,1,Rivka Novik St.,Petah Tikva,33333.333333333336,typically 26 min - 1 hr 5 min,44 min,473,26.0,65.0,44.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,30.0
871,5600000,Yosef Nakar St. Petah Tikva,Penthouse,6.0,8,205.0,2,Yosef Nakar St.,Petah Tikva,27317.073170731706,typically 24 min - 1 hr 5 min,36 min,364,24.0,65.0,36.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,34.166666666666664
872,5300000,Ben Gurion St. Petah Tikva,Penthouse,6.0,9,172.0,2,Ben Gurion St.,Petah Tikva,30813.95348837209,typically 22 min - 1 hr 5 min,36 min,364,22.0,65.0,36.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,28.666666666666668
873,7800000,Idelmann St. Petah Tikva,Cottage/house,6.0,2,300.0,1,Idelmann St.,Petah Tikva,26000.0,typically 24 min - 1 hr,37 min,364,24.0,60.0,37.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,50.0
874,2200000,Trumpeldor St. Petah Tikva,Apartment,4.0,1,110.0,1,Trumpeldor St.,Petah Tikva,20000.0,typically 24 min - 1 hr 10 min,40 min,1,24.0,70.0,40.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,27.5
875,6800000,Ezra Unehemiah St. Petah Tikva,Cottage/house,3.0,1,80.0,0,Ezra Unehemiah St.,Petah Tikva,85000.0,typically 30 min - 1 hr 5 min,48 min,64,30.0,65.0,48.0,1,40 min - 1 hr 5 min,40.0,65.0,no,26.666666666666668
876,2100000,Ha-Rav Unterman St. Petah Tikva,Apartment,4.0,2,100.0,0,Ha-Rav Unterman St.,Petah Tikva,21000.0,typically 35 min - 1 hr 10 min,41 min,950        הרצליה-הרצליה<->אשדוד עד הלום-אשדוד,35.0,70.0,41.0,2,45 min - 1 hr 15 min,45.0,75.0,no,25.0
877,2700000,Khana Szenes St. Petah Tikva,Mini penthouse,4.0,5,100.0,1,Khana Szenes St.,Petah Tikva,27000.0,typically 26 min - 1 hr 10 min,46 min,364,26.0,70.0,46.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,25.0
878,3700000,David Raziel St. Petah Tikva,Cottage/house,6.0,3,146.0,2,David Raziel St.,Petah Tikva,25342.465753424658,typically 26 min - 1 hr 5 min,45 min,166,26.0,65.0,45.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,24.333333333333332
879,4500000,David Simchi St. Petah Tikva,Apartment,6.0,1,140.0,2,David Simchi St.,Petah Tikva,32142.85714285714,typically 24 min - 1 hr 5 min,37 min,364,24.0,65.0,37.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,23.333333333333332
880,7500000,Snir St. Nehalim,Cottage/house,4.5,1,160.0,2,Snir St.,Nehalim,46875.0,typically 30 min - 1 hr 5 min,57 min,249    1,30.0,65.0,57.0,2,35 min - 1 hr 15 min,35.0,75.0,yes,35.55555555555556
881,3170000,Aminach St. Petah Tikva,Apartment,5.0,4,130.0,1,Aminach St.,Petah Tikva,24384.615384615383,typically 35 min - 1 hr 10 min,42 min,486        הרצליה-הרצליה<->אשדוד עד הלום-אשדוד,35.0,70.0,42.0,2,40 min - 1 hr 15 min,40.0,75.0,yes,26.0
882,2800000,Dov Hoz St. Petah Tikva,Apartment,5.0,1,130.0,1,Dov Hoz St.,Petah Tikva,21538.46153846154,typically 26 min - 1 hr 10 min,39 min,10א    1,26.0,70.0,39.0,2,40 min - 1 hr 10 min,40.0,70.0,yes,26.0
883,1800000,Shapira St. Petah Tikva,Apartment,3.0,2,80.0,0,Shapira St.,Petah Tikva,22500.0,typically 26 min - 1 hr 10 min,42 min,364,26.0,70.0,42.0,1,40 min - 1 hr 10 min,40.0,70.0,no,26.666666666666668
