,price,address,property_type,num_rooms,floor_num,meters,parking,street,city
1284,7600000,Tsadok ha-Cohen St. Tel Aviv-Yafo,Apartment,5,3,130,1,Tsadok ha-Cohen St.,Tel Aviv-Yafo
1285,9780000,"King George St.  30,Tel Aviv-Yafo",Penthouse,5,4,140,NA,King George St.,Tel Aviv-Yafo
1286,6800000,King George St. Tel Aviv-Yafo,Apartment,4,3,122,NA,King George St.,Tel Aviv-Yafo
1287,17000000,Sderot Chen Tel Aviv-Yafo,Penthouse,4,5,150,1,Sderot Chen,Tel Aviv-Yafo
1288,14500000,Dov Hoz St. Tel Aviv-Yafo,Penthouse,4,4,140,NA,Dov Hoz St.,Tel Aviv-Yafo
1289,5350000,HaHashmonaim St. Tel Aviv-Yafo,Apartment,4,16,90,2,HaHashmonaim St.,Tel Aviv-Yafo
1290,3500000,Graets St. Tel Aviv-Yafo,Apartment,2,4,50,NA,Graets St.,Tel Aviv-Yafo
1291,3500000,Avraham Shlonsky St. Tel Aviv-Yafo,Apartment,4,4,90,1,Avraham Shlonsky St.,Tel Aviv-Yafo
1292,2990000,Yisrael mi-Salant St. Tel Aviv-Yafo,Apartment,4,1,80,NA,Yisrael mi-Salant St.,Tel Aviv-Yafo
1293,3670000,Kaminska St. Tel Aviv-Yafo,Duplex,7,1,160,NA,Kaminska St.,Tel Aviv-Yafo
1294,35000000,Tsahal St. Tel Aviv-Yafo,Villa,10,3,1250,6,Tsahal St.,Tel Aviv-Yafo
1295,10736900,"Hei be-Iyar St.  10,Tel Aviv-Yafo",Apartment,5,12,153,1,Hei be-Iyar St.,Tel Aviv-Yafo
1296,25000000,Shalag St. Tel Aviv-Yafo,Duplex,4,6,180,3,Shalag St.,Tel Aviv-Yafo
1297,3200000,Shlomo Maimon St. Tel Aviv-Yafo,Apartment,4,1,100,NA,Shlomo Maimon St.,Tel Aviv-Yafo
1298,7250000,Toulouse St. Tel Aviv-Yafo,Garden apt.,6,0,250,1,Toulouse St.,Tel Aviv-Yafo
1299,3200000,Lehi Road Tel Aviv-Yafo,Rooftop apt.,5,10,126,NA,Lehi Road,Tel Aviv-Yafo
1300,2990000,Misgav Am St. Tel Aviv-Yafo,Apartment,4,5,84,1,Misgav Am St.,Tel Aviv-Yafo
1301,4000000,Nakhalat Yitskhak St. Tel Aviv-Yafo,Apartment,3,24,105,2,Nakhalat Yitskhak St.,Tel Aviv-Yafo
1302,3100000,Misgav Am St. Tel Aviv-Yafo,Garden apt.,3,0,75,1,Misgav Am St.,Tel Aviv-Yafo
1303,4485000,Haggibbor HaAlmoni St. Tel Aviv-Yafo,Apartment,4,2,105,NA,Haggibbor HaAlmoni St.,Tel Aviv-Yafo
1304,8600000,Derech Menachem Begin Tel Aviv-Yafo,Apartment,4,47,147,2,Derech Menachem Begin,Tel Aviv-Yafo
1305,9800000,Nakhalat Yitskhak St. Tel Aviv-Yafo,Penthouse,5.5,31,310,4,Nakhalat Yitskhak St.,Tel Aviv-Yafo
1306,6000000,Negba St. Tel Aviv-Yafo,Penthouse,5,10,120,1,Negba St.,Tel Aviv-Yafo
1307,3250000,Haggibbor HaAlmoni St. Tel Aviv-Yafo,Apartment,3,1,70,NA,Haggibbor HaAlmoni St.,Tel Aviv-Yafo
1308,2800000,Misgav Am St. Tel Aviv-Yafo,Apartment,3,5,69,1,Misgav Am St.,Tel Aviv-Yafo
1309,4500000,Misgav Am St. Tel Aviv-Yafo,Penthouse,4.5,7,106,1,Misgav Am St.,Tel Aviv-Yafo
1310,2900000,Haggibbor HaAlmoni St. Tel Aviv-Yafo,Apartment,5,4,100,NA,Haggibbor HaAlmoni St.,Tel Aviv-Yafo
1311,1890000,Tslilei HaNina St. Tel Aviv-Yafo,Apartment,2.5,4,55,NA,Tslilei HaNina St.,Tel Aviv-Yafo
1312,4800000,Wingate St. Tel Aviv-Yafo,Apartment,4,22,101,1,Wingate St.,Tel Aviv-Yafo
1313,12250000,HaHashmonaim St. Tel Aviv-Yafo,Penthouse,5,7,123,2,HaHashmonaim St.,Tel Aviv-Yafo
1314,7100000,Ha-Kanaim St. Tel Aviv-Yafo,Villa,9,1,200,1,Ha-Kanaim St.,Tel Aviv-Yafo
1315,3495000,Wingate St. Tel Aviv-Yafo,Apartment,2,20,64,1,Wingate St.,Tel Aviv-Yafo
1316,3590000,Isser Yehuda Unterman St. Tel Aviv-Yafo,Apartment,4,5,112,1,Isser Yehuda Unterman St.,Tel Aviv-Yafo
1317,6500000,Ha-Partizan ha-Yehudi St. Tel Aviv-Yafo,Cottage/house,4,1,100,NA,Ha-Partizan ha-Yehudi St.,Tel Aviv-Yafo
1318,6620000,Negba St. Tel Aviv-Yafo,Villa,5,1,128,NA,Negba St.,Tel Aviv-Yafo
1319,3600000,Nadav St. Tel Aviv-Yafo,Duplex,5,1,111,NA,Nadav St.,Tel Aviv-Yafo
1320,2450000,Balfour St. Bat Yam,Apartment,3,3,115,1,Balfour St.,Bat Yam
1321,4680000,"Arik Einstein  3,Bat Yam",Apartment,5,18,136,1,Arik Einstein  3,Bat Yam
1322,3050000,David Elazar St. Holon,Apartment,5,1,115,1,David Elazar St.,Holon
1323,1760000,Rothschild St. Petah Tikva,Apartment,3.5,1,80,NA,Rothschild St.,Petah Tikva
1324,940000,"Shaar ha-Gai St.  3,Beer Sheva",Apartment,3,7,100,1,Shaar ha-Gai St.,Beer Sheva
1325,3500000,Rimalt St. Ramat Gan,Apartment,4.5,1,106,2,Rimalt St.,Ramat Gan
1326,3150000,Rimalt St. Ramat Gan,Apartment,4,13,109,2,Rimalt St.,Ramat Gan
1327,2550000,Yeshurun St. Ramat Gan,Apartment,4,2,100,NA,Yeshurun St.,Ramat Gan
1328,2650000,Ha-Yarden St. Ramat Gan,Apartment,4.5,5,100,1,Ha-Yarden St.,Ramat Gan
1329,2850000,Ha-Rav Nisanbaum St. Bat Yam,Apartment,3,15,85,1,Ha-Rav Nisanbaum St.,Bat Yam
1330,3750000,Yohanan HaSandlar St. Bat Yam,Apartment,4,28,120,2,Yohanan HaSandlar St.,Bat Yam
1331,1950000,Brandeis St. Rishon LeTsiyon,Apartment,4,4,85,NA,Brandeis St.,Rishon LeTsiyon
1332,2295000,Yom Hakipurim St. Holon,Apartment,4,3,100,1,Yom Hakipurim St.,Holon
1333,2190000,Yehoshua Gibstein St. Rishon LeTsiyon,Apartment,4,3,100,1,Yehoshua Gibstein St.,Rishon LeTsiyon
1334,3590000,Yaffa Yarkoni St. Holon,Apartment,5,7,120,1,Yaffa Yarkoni St.,Holon
1335,2290000,Keren Kayemet le-Yisrael St. Holon,Apartment,5.5,3,120,1,Keren Kayemet le-Yisrael St.,Holon
1336,2625000,David Remez St. Rishon LeTsiyon,Apartment,5,2,110,1,David Remez St.,Rishon LeTsiyon
1337,3750000,Yohanan HaSandlar St. Bat Yam,Apartment,4,22,125,2,Yohanan HaSandlar St.,Bat Yam
1338,3590000,Giladi Aharon St. Holon,Apartment,5,6,120,1,Giladi Aharon St.,Holon
1339,2525000,Ha-Khelmonit St. Rishon LeTsiyon,Apartment,4,4,110,2,Ha-Khelmonit St.,Rishon LeTsiyon
1340,2190000,Yehuda Leib Pinsker St. Rishon LeTsiyon,Apartment,4,2,85,1,Yehuda Leib Pinsker St.,Rishon LeTsiyon
1341,2695000,David Elazar St. Holon,Apartment,5,4,120,1,David Elazar St.,Holon
1342,2100000,HaRav Uziel St. Rishon LeTsiyon,Apartment,4,1,85,1,HaRav Uziel St.,Rishon LeTsiyon
1343,1695000,Eliyahu Krauze St. Holon,Apartment,3,1,75,NA,Eliyahu Krauze St.,Holon
1344,1750000,Eliyahu Krauze St. Holon,Apartment,3,1,75,NA,Eliyahu Krauze St.,Holon
1345,3825000,Haim Hefer St. Rishon LeTsiyon,Apartment,5,22,125,2,Haim Hefer St.,Rishon LeTsiyon
1346,2190000,Montefiore St. Holon,Apartment,4,2,90,1,Montefiore St.,Holon
1347,1690000,Haim Weizman St. Holon,Apartment,3,2,70,NA,Haim Weizman St.,Holon
1348,3350000,Yitskhak Rabin St. Holon,Apartment,5.5,5,130,1,Yitskhak Rabin St.,Holon
1349,2050000,Sderot Ben Gurion Holon,Apartment,3,5,75,1,SderotBenGurion,Holon
1350,2290000,Arlozorov St. Holon,Apartment,4,2,115,NA,Arlozorov St.,Holon
1351,2495000,Vulkani St. Holon,Apartment,4,1,80,NA,Vulkani St.,Holon
1352,3650000,Shimon Avidan St. Holon,Apartment,5,3,135,1,Shimon Avidan St.,Holon
1353,1965000,Rashi St. Rishon LeTsiyon,Apartment,3.5,1,90,1,Rashi St.,Rishon LeTsiyon
1354,2625000,Metula St. Holon,Apartment,4,5,110,1,Metula St.,Holon
1355,1930000,"Yoseftal St.  56,Bat Yam",Apartment,3,7,76,1,Yoseftal St.,Bat Yam
1356,1350000,"Halper St.  23,Bat Yam",Apartment,2,0,51,NA,Halper St.,Bat Yam
1357,1680000,"Ha-Rav Herzog St.  7,Bat Yam",Apartment,2.5,1,73,NA,Ha-Rav Herzog St.,Bat Yam
1358,2200000,"Jabotinsky St.  6,Bat Yam",Apartment,4,2,95,NA,Jabotinsky St.,Bat Yam
1359,2750000,"HaAtsmaut Boulevard  10,Bat Yam",Apartment,4,9,100,1,HaAtsmaut Boulevard  10,Bat Yam
1360,3950000,Ha-Tsiyonut St. Ashdod,Penthouse,5,14,200,2,Ha-Tsiyonut St.,Ashdod
1361,2450000,Yaravam ha-Melekh St. Ashdod,Garden apt.,4,0,125,NA,Yaravam ha-Melekh St.,Ashdod
1362,3700000,Kinor St. Ashdod,Apartment,5,9,207,1,Kinor St.,Ashdod
1363,2250000,Mevo HaMelech Omri Ashdod,Garden apt.,4,0,118,2,MevoHaMelechOmri,Ashdod
1364,1590000,Avot Yeshurun St. Ashdod,Apartment,4,7,130,1,Avot Yeshurun St.,Ashdod
1365,2250000,Tamuz St. Ashdod,Apartment,4.5,5,145,NA,Tamuz St.,Ashdod
1366,1790000,Kikar Sigal Ashdod,Apartment,4,5,110,NA,KikarSigal,Ashdod
1367,1150000,"Mevo HaIrit  10,Ashdod",Penthouse,3,7,60,1,Mevo HaIrit  10,Ashdod
1368,1575000,Mevo HaKarkom Ashdod,Apartment,3,6,72,1,MevoHaKarkom,Ashdod
1369,1570000,Arieh Ben Eliezer St. Ashdod,Apartment,3,7,80,NA,Arieh Ben Eliezer St.,Ashdod
1370,6200000,Leshem St. Ashdod,Villa,7,3,250,2,Leshem St.,Ashdod
1371,2050000,Arieh Ben Eliezer St. Ashdod,Garden apt.,4,0,120,NA,Arieh Ben Eliezer St.,Ashdod
1372,6000000,Har Tsiyon St. Ashdod,Villa,6,2,200,1,Har Tsiyon St.,Ashdod
1373,4180000,"Ha-Dekel St.  9,Ashdod",Apartment,5,13,190,2,Ha-Dekel St.,Ashdod
1374,4350000,"Kineret St.  33,Ashdod",Apartment,5,3,205,1,Kineret St.,Ashdod
1375,2550000,Har Shomron St. Ashdod,Apartment,5,1,140,1,Har Shomron St.,Ashdod
1376,1450000,Khativat Givati St. Ashdod,Garden apt.,35,0,70,NA,Khativat Givati St.,Ashdod
1377,4350000,Kinor St. Ashdod,Mini penthouse,5,19,200,2,Kinor St.,Ashdod
1378,4700000,Exodus St. Ashdod,Apartment,5,7,204,1,Exodus St.,Ashdod
1379,2300000,Nakhal Lakhish St. Ashdod,Apartment,5,1,135,1,Nakhal Lakhish St.,Ashdod
1380,1500000,Uziyahu St. Ashdod,Apartment,4,6,78,NA,Uziyahu St.,Ashdod
1381,7300000,Tarshish St. Ashdod,Villa,6,3,240,1,Tarshish St.,Ashdod
1382,4290000,Sderot Yerushalayim Ashdod,Apartment,5,18,205,1,SderotYerushalayim,Ashdod
1383,3490000,Kinor St. Ashdod,Mini penthouse,5,18,175,4,Kinor St.,Ashdod
1384,1620000,Dov Gur St. Ashdod,Mini penthouse,3,7,74,NA,Dov Gur St.,Ashdod
1385,2600000,Yehuda Halevi St. Ashdod,Apartment,4,7,140,1,Yehuda Halevi St.,Ashdod
1386,1890000,Avraham Ofer St. Ashdod,Apartment,4,6,106,NA,Avraham Ofer St.,Ashdod
1387,2900000,"Sderot Sheshet HaYamim  317,Eilat",Garden apt.,5,0,156,1,Sderot Sheshet HaYamim  317,Eilat
1388,710000,Aharon Zisling St. Beer Sheva,Apartment,3,3,76,NA,Aharon Zisling St.,Beer Sheva
1389,1300000,Gideon Hausner St. Beer Sheva,Apartment,4,3,115,1,Gideon Hausner St.,Beer Sheva
1390,1280000,"Henri Kendel St.  10,Beer Sheva",Apartment,5,17,152,2,Henri Kendel St.,Beer Sheva
1391,1085000,"Yehuda Halevi St.  48,Beer Sheva",Apartment,4,1,128,1,Yehuda Halevi St.,Beer Sheva
1392,850000,Avraham Avinu St. Beer Sheva,Apartment,4,3,80,NA,Avraham Avinu St.,Beer Sheva
1393,650000,"Benjamin Minz St.  28,Beer Sheva",Apartment,3,3,67,NA,Benjamin Minz St.,Beer Sheva
1394,1060000,"Sderot Johana Jabotinsky  12,Beersheba",Apartment,3,12,103,1,Sderot Johana Jabotinsky  12,Beersheba
1395,1890000,"Zion Gate St.  14,Holon",Apartment,3,1,60,NA,Zion Gate St.,Holon
1396,10400000,"Derech Ben Gurion  97,Bat Yam",Penthouse,4,7,128,1,Derech Ben Gurion  97,Bat Yam
1397,7800000,HaGalil St. Rishon LeTsiyon,Cottage/house,9,3,290,1,HaGalil St.,Rishon LeTsiyon
1398,5000000,HaEshel St. Rishon LeTsiyon,Cottage/house,6,1,178,1,HaEshel St.,Rishon LeTsiyon
1399,5400000,Bilu St. Rishon LeTsiyon,Duplex,6,5,220,2,Bilu St.,Rishon LeTsiyon
1400,4970000,Aharon Kron St. Rishon LeTsiyon,Duplex,7,6,160,2,Aharon Kron St.,Rishon LeTsiyon
1401,15000000,Pinsker St. Tel Aviv-Yafo,Penthouse,4,4,209,3,Pinsker St.,Tel Aviv-Yafo
1402,11300000,Elroi St. Tel Aviv-Yafo,Garden apt.,5,0,150,1,Elroi St.,Tel Aviv-Yafo
1403,15750000,Retsif Herbert Samuel St. Tel Aviv-Yafo,Penthouse,4,10,177,2,Retsif Herbert Samuel St.,Tel Aviv-Yafo
1404,8200000,"HaYarkon St.  29,Tel Aviv-Yafo",Apartment,3,5,100,1,HaYarkon St.,Tel Aviv-Yafo
1405,2700000,"Pierre Gilbert St.  19,Netanya",Apartment,5,3,200,2,Pierre Gilbert St.,Netanya
1406,1950000,"Dov Barnea St.  7,Beer Sheva",Duplex,5,2,175,1,Dov Barnea St.,Beer Sheva
1407,950000,"Sderot Yeelim  84,Beersheba",Apartment,4,1,95,1,Sderot Yeelim  84,Beersheba
1408,890000,Sderot Yerushalayim Beersheba,Apartment,3,5,76,NA,SderotYerushalayim,Beersheba
1409,2170000,Mekor Khayim St. Beer Sheva,Penthouse,5,6,183,1,Mekor Khayim St.,Beer Sheva
1410,3675000,Efroni St. Lehavim,Villa,6,1,248,NA,Efroni St.,Lehavim
1411,1420000,Kinneret St. Bat Yam,Apartment,2,0,32,NA,Kinneret St.,Bat Yam
1412,1800000,Ha-Narkis St. Kiryat Ekron,Apartment,4,1,89,2,Ha-Narkis St.,Kiryat Ekron
1413,2450000,"Ha-Atsmaut St.  20,Ashdod",Apartment,4,3,130,1,Ha-Atsmaut St.,Ashdod
1414,870000,"Sderot Herzl  7,Tverya",Apartment,4,3,115,NA,Sderot Herzl  7,Tverya
1415,970000,"Klil Hahoresh St.  349,Tiberias",Apartment,3,3,85,NA,Klil Hahoresh St.,Tiberias
1416,1750000,"Shlomo ha-Melekh St.  1,Bat Yam",Apartment,3,0,70,NA,Shlomo ha-Melekh St.,Bat Yam
1417,1800000,"Balfour St.  115,Bat Yam",Apartment,3,5,80,NA,Balfour St.,Bat Yam
1418,3120000,David Shealtiel St. Holon,Apartment,4.5,4,115,2,David Shealtiel St.,Holon
1419,1670000,"HaMaapilim St.  17,Bat Yam",Apartment,3.5,2,82,NA,HaMaapilim St.,Bat Yam
1420,1645000,"HaHashmonaim St.  53,Bat Yam",Apartment,2.5,1,62,NA,HaHashmonaim St.,Bat Yam
1421,1990000,"Ha-Meyasdim St.  13,Netanya",Apartment,3,1,96,1,Ha-Meyasdim St.,Netanya
1422,3390000,Tabib St. Rishon LeTsiyon,Apartment,5,2,130,2,Tabib St.,Rishon LeTsiyon
1423,2580000,HaDegel Haivri St. Rishon LeTsiyon,Apartment,4,3,100,NA,HaDegel Haivri St.,Rishon LeTsiyon
1424,3590000,HaGat St. Rishon LeTsiyon,Apartment,6,3,150,1,HaGat St.,Rishon LeTsiyon
1425,2180000,Mordehai Popel St. Rishon LeTsiyon,Apartment,4,2,105,1,Mordehai Popel St.,Rishon LeTsiyon
1426,3900000,HaSadeh St. Rishon LeTsiyon,Penthouse,5,5,113,1,HaSadeh St.,Rishon LeTsiyon
1427,3450000,HaShomer St. Rishon LeTsiyon,Duplex,6,8,160,2,HaShomer St.,Rishon LeTsiyon
1428,2280000,Pnina U-Moshe St. Rishon LeTsiyon,Apartment,4,1,100,NA,Pnina U-Moshe St.,Rishon LeTsiyon
1429,2330000,"Moshe Fried St.  39,Rehovot",Apartment,3,5,87,1,Moshe Fried St.,Rehovot
1430,1790000,"Korczak St.  9,Ramla",Penthouse,4,3,116,1,Korczak St.,Ramla
1431,4150000,Ha-Sarig St. Rishon LeTsiyon,Rooftop apt.,6,7,156,2,Ha-Sarig St.,Rishon LeTsiyon
1432,2760000,Ha-Rav Goren St. Rishon LeTsiyon,Apartment,4,1,101,1,Ha-Rav Goren St.,Rishon LeTsiyon
1433,2690000,Ha-Rav Goren St. Rishon LeTsiyon,Apartment,4,3,95,2,Ha-Rav Goren St.,Rishon LeTsiyon
1434,3200000,HaTizmoret St. Rishon LeTsiyon,Apartment,4.5,10,110,1,HaTizmoret St.,Rishon LeTsiyon
1435,3250000,Mordehai Popel St. Rishon LeTsiyon,Rooftop apt.,6,8,140,1,Mordehai Popel St.,Rishon LeTsiyon
1436,3870000,"HaAluf David St.  11,Rishon LeTsiyon",Apartment,5,1,122,2,HaAluf David St.,Rishon LeTsiyon
1437,2700000,Mivtsa Hiram St. Rishon LeTsiyon,Apartment,4,6,95,1,Mivtsa Hiram St.,Rishon LeTsiyon
1438,4150000,"HaAtsmaut St.  36,Rishon LeTsiyon",Apartment,5,9,145,1,HaAtsmaut St.,Rishon LeTsiyon
1439,3600000,"Ma'agal HaShalom St.  1,Rishon LeTsiyon",Apartment,5,9,115,2,Maagal HaShalom St.,Rishon LeTsiyon
1440,2480000,HaNurit St. Rishon LeTsiyon,Apartment,4,2,100,1,HaNurit St.,Rishon LeTsiyon
1441,5200000,HaDyonon St. Rishon LeTsiyon,Cottage/house,6,3,207,2,HaDyonon St.,Rishon LeTsiyon
1442,2250000,Ben Saruq St. Rishon LeTsiyon,Apartment,3,1,70,1,Ben Saruq St.,Rishon LeTsiyon
1443,3000000,Sderot Ben Gurion Rishon LeTsiyon,Rooftop apt.,5,9,128,1,Sderot Ben Gurion,Rishon LeTsiyon
1444,2350000,Hazorim St. Rishon LeTsiyon,Apartment,4,1,90,1,Hazorim St.,Rishon LeTsiyon
1445,3900000,Sde Nahum St. Rishon LeTsiyon,Penthouse,5,9,145,1,Sde Nahum St.,Rishon LeTsiyon
1446,2750000,Har Metsada St. Ashdod,Apartment,5,12,150,1,Har Metsada St.,Ashdod
1447,2570000,Shevet Zvulun St. Ashdod,Apartment,4,4,125,1,Shevet Zvulun St.,Ashdod
1448,1420000,Dov Gaponov St. Ashdod,Apartment,3,3,75,NA,Dov Gaponov St.,Ashdod
1449,3250000,Mango St. Ashdod,Apartment,5,7,170,1,Mango St.,Ashdod
1450,1700000,Har Knaan St. Ashdod,Apartment,3,7,80,1,Har Knaan St.,Ashdod
1451,1300000,Mevo HaIrit Ashdod,Garden apt.,3,0,75,1,MevoHaIrit,Ashdod
1452,1350000,"HaOnot  6,Ashkelon",Apartment,3,1,90,1,HaOnot  6,Ashkelon
1453,2500000,Har Shomron St. Ashdod,Apartment,5,1,126,1,Har Shomron St.,Ashdod
1454,1800000,Mevo HaIrit Ashdod,Apartment,4,2,112,NA,MevoHaIrit,Ashdod
1455,3500000,Shoham St. Ashdod,Apartment,5,6,192,1,Shoham St.,Ashdod
1456,4200000,Jabotinsky Johana St. Ashdod,Villa,5.5,2,250,1,Jabotinsky Johana St.,Ashdod
1457,2100000,HaChovlim St. Ashdod,Apartment,4,5,130,1,HaChovlim St.,Ashdod
1458,2000000,Sderot Rothschild Ashdod,Apartment,3.5,1,126,1,SderotRothschild,Ashdod
1459,3600000,Ha-Atsmaut St. Ashdod,Mini penthouse,5.5,7,167,1,Ha-Atsmaut St.,Ashdod
1460,2490000,Shevet Yehuda St. Ashdod,Apartment,3,2,100,1,Shevet Yehuda St.,Ashdod
1461,1700000,Keren ha-Yesod St. Ashdod,Apartment,3.5,6,96,1,Keren ha-Yesod St.,Ashdod
1462,1490000,Akhad ha-Am St. Ashdod,Apartment,3.5,2,78,NA,Akhad ha-Am St.,Ashdod
1463,4000000,Shevet Dan St. Ashdod,Penthouse,5,8,150,2,Shevet Dan St.,Ashdod
1464,6300000,Leshem St. Ashdod,Cottage/house,6,2,260,2,Leshem St.,Ashdod
1465,3250000,Shevet Shimon St. Ashdod,Apartment,5,1,160,1,Shevet Shimon St.,Ashdod
1466,2860000,Nakhal Lakhish St. Ashdod,Apartment,4,7,155,1,Nakhal Lakhish St.,Ashdod
1467,7900000,Victor Hugo St. Ashdod,Villa,5,2,350,4,Victor Hugo St.,Ashdod
1468,3980000,Tapuakh St. Ashdod,Mini penthouse,5,22,170,2,Tapuakh St.,Ashdod
1469,1950000,Yehuda Halevi St. Ashdod,Apartment,4,5,118,2,Yehuda Halevi St.,Ashdod
1470,2090000,Kokhav ha-Shakhar St. Ashdod,Apartment,3,4,100,NA,Kokhav ha-Shakhar St.,Ashdod
1471,1150000,"Ha-Shalom St.  11,Ramla",Apartment,3,1,68,NA,Ha-Shalom St.,Ramla
1472,2250000,HaTsanhanim St. Petah Tikva,Apartment,4,1,100,1,HaTsanhanim St.,Petah Tikva
1473,2750000,HaTsanhanim St. Petah Tikva,Apartment,4,4,94,1,HaTsanhanim St.,Petah Tikva
1474,3550000,Ha-Rav Yakov Toledano St. Petah Tikva,Duplex,5,6,120,2,Ha-Rav Yakov Toledano St.,Petah Tikva
1475,600000,Hovevei Tsiyon St. Petah Tikva,Apartment,2,1,27,NA,Hovevei Tsiyon St.,Petah Tikva
1476,3500000,Ha-Shlosha St. Petah Tikva,Duplex,6,4,162,3,Ha-Shlosha St.,Petah Tikva
1477,2720000,Yehuda Leib Pinsker St. Petah Tikva,Duplex,5,5,120,1,Yehuda Leib Pinsker St.,Petah Tikva
1478,1290000,"Ha-Khashmonaim St.  7,Lod",Apartment,4,2,90,NA,Ha-Khashmonaim St.,Lod
1479,550000,Hovevei Tsiyon St. Petah Tikva,Apartment,1,1,20,NA,Hovevei Tsiyon St.,Petah Tikva
1480,1760000,Rothschild St. Bat Yam,Apartment,3,3,79,1,Rothschild St.,Bat Yam
1481,2290000,Dolphin St. Holon,Apartment,4,1,95,1,Dolphin St.,Holon
1482,1730000,"Hasar Pinkas St.  18,Bat Yam",Apartment,3,4,76,NA,Hasar Pinkas St.,Bat Yam
1483,1470000,"HaShikma St.  50,Bat Yam",Apartment,2,1,58,NA,HaShikma St.,Bat Yam
1484,2250000,Kdoshei Kahir St. Holon,Apartment,4.5,4,120,1,Kdoshei Kahir St.,Holon
1485,2200000,HaRav Kuk St. Bat Yam,Apartment,3,3,70,2,HaRav Kuk St.,Bat Yam
1486,1620000,"Mivtsa Sinai St.  24,Bat Yam",Apartment,3,3,75,NA,Mivtsa Sinai St.,Bat Yam
1487,1960000,Jerusalem Boulevard Tel Aviv-Yafo,Apartment,3,1,75,NA,Jerusalem Boulevard,Tel Aviv-Yafo
1488,2100000,Kdoshei Kahir St. Holon,Apartment,3.5,12,80,1,Kdoshei Kahir St.,Holon
1489,1960000,Moshe Sharet St. Holon,Apartment,3,7,71,NA,Moshe Sharet St.,Holon
1490,2500000,Irit St. Tel Aviv-Yafo,Apartment,3.5,4,90,NA,Irit St.,Tel Aviv-Yafo
1491,3400000,Yigael Yadin St. Holon,Apartment,5,2,120,1,Yigael Yadin St.,Holon
1492,2100000,Herzl St. Bat Yam,Apartment,2.5,4,80,NA,Herzl St.,Bat Yam
1493,1570000,Bar Ilan St. Bat Yam,Apartment,2,1,60,NA,Bar Ilan St.,Bat Yam
1494,1590000,HaGdud Haivri St. Bat Yam,Apartment,3,3,80,NA,HaGdud Haivri St.,Bat Yam
1495,1820000,HaRav Maimon St. Bat Yam,Apartment,4,3,98,NA,HaRav Maimon St.,Bat Yam
1496,1650000,Fikus St. Tel Aviv-Yafo,Apartment,3,3,70,NA,Fikus St.,Tel Aviv-Yafo
1497,3950000,"Yitshak Sadeh St.  4,Bat Yam",Apartment,5,13,140,2,Yitshak Sadeh St.,Bat Yam
1498,1780000,Hasar Pinkas St. Bat Yam,Apartment,3.5,4,85,NA,Hasar Pinkas St.,Bat Yam
1499,1820000,HaRav Rubinstein St. Tel Aviv-Yafo,Apartment,3,1,70,NA,HaRav Rubinstein St.,Tel Aviv-Yafo
1500,1410000,Ein Gedi St. Holon,Apartment,2,4,55,NA,Ein Gedi St.,Holon
1501,4280000,"Naomi Shemer  9,Bat Yam",Apartment,5,8,130,2,Naomi Shemer  9,Bat Yam
1502,3300000,HaAtsmaut Boulevard Bat Yam,Apartment,4,3,96,1,HaAtsmaut Boulevard,Bat Yam
1503,2730000,Kiryat Shmona St. Holon,Apartment,5,2,115,1,Kiryat Shmona St.,Holon
1504,2290000,Dolphin St. Holon,Apartment,4,1,90,1,Dolphin St.,Holon
1505,2250000,Rambam St. Bat Yam,Apartment,4,3,90,NA,Rambam St.,Bat Yam
1506,2350000,Ha-Sharon St. Bat Yam,Apartment,4,3,95,NA,Ha-Sharon St.,Bat Yam
1507,2090000,"Ha-Neviim St.  2,Bat Yam",Apartment,4,1,100,NA,Ha-Neviim St.,Bat Yam
1508,3990000,"Yitshak Sadeh St.  4,Bat Yam",Apartment,5,14,134,2,Yitshak Sadeh St.,Bat Yam
1509,4600000,עדה Rishon LeTsiyon,Garden apt.,5,0,120,2,עדה,Rishon LeTsiyon
1510,2050000,Barukh Karo St. Tel Aviv-Yafo,Apartment,2,1,50,NA,Barukh Karo St.,Tel Aviv-Yafo
1511,1760000,Kdoshei Kahir St. Bat Yam,Apartment,2.5,3,78,NA,Kdoshei Kahir St.,Bat Yam
1512,1830000,Klausner St. Bat Yam,Apartment,3.5,3,87,1,Klausner St.,Bat Yam
1513,1765000,Mivtsa Sinai St. Bat Yam,Apartment,3,3,65,NA,Mivtsa Sinai St.,Bat Yam
1514,2270000,Kovshei ha-Khermon St. Bat Yam,Apartment,3.5,2,100,NA,Kovshei ha-Khermon St.,Bat Yam
1515,3750000,Yitshak Sadeh St. Bat Yam,Apartment,5,14,142,4,Yitshak Sadeh St.,Bat Yam
1516,3340000,Ha-Komemiyut St. Bat Yam,Apartment,4,17,106,2,Ha-Komemiyut St.,Bat Yam
1517,1750000,"Kaf-Tet BeNovember St.  41,Bat Yam",Apartment,3,2,87,NA,Kaf-Tet BeNovember St.,Bat Yam
1518,2380000,"HaAtsmaut Boulevard  67,Bat Yam",Apartment,3,7,102,NA,HaAtsmaut Boulevard  67,Bat Yam
1519,1350000,"Ha-Asif St.  21,Haifa",Apartment,4,3,93,NA,Ha-Asif St.,Haifa
1520,2250000,"HaShomer St.  34,Kiryat Bialik",Duplex,6,1,165,1,HaShomer St.,Kiryat Bialik
1521,795000,"Emek ha-Zeitim St.  9,Haifa",Apartment,3,2,60,NA,Emek ha-Zeitim St.,Haifa
